ImageId,Label
280,4
281,0
282,9
283,1
284,3
285,3
286,1
287,7
288,1
289,9
290,9
291,8
292,7
293,7
294,9
295,4
296,6
297,2
298,0
299,3
300,3
301,6
302,7
303,9
304,1
305,1
306,3
307,1
308,1
309,4
310,5
311,9
312,6
313,1
314,9
315,0
316,0
317,1
318,9
319,1
320,1
321,4
322,1
323,1
324,7
325,8
326,4
327,1
328,1
329,3
330,8
331,1
332,1
333,1
334,3
335,0
336,9
337,0
338,9
339,6
340,9
341,6
342,7
343,1
344,8
345,1
346,0
347,4
348,1
349,1
350,2
351,1
352,7
353,7
354,1
355,7
356,1
357,9
358,4
359,0
360,1
361,2
362,1
363,3
364,9
365,9
366,4
367,3
368,3
369,1
370,2
371,1
372,0
373,4
374,9
375,7
376,1
377,7
378,9
379,3
380,1
381,1
382,1
383,2
384,9
385,0
386,1
387,1
388,1
389,8
390,7
391,1
392,7
393,4
394,9
395,4
396,1
397,1
398,1
399,9
400,3
401,7
402,9
403,6
404,1
405,1
406,1
407,4
408,1
409,3
410,3
411,0
412,8
413,4
414,1
415,1
416,7
417,1
418,1
419,3
420,1
421,3
422,6
423,4
424,9
425,1
426,1
427,7
428,7
429,4
430,7
431,4
432,8
433,3
434,1
435,1
436,1
437,1
438,4
439,9
440,7
441,1
442,4
443,7
444,4
445,1
446,4
447,1
448,1
449,3
450,9
451,7
452,7
453,4
454,9
455,3
456,7
457,1
458,3
459,1
460,1
461,1
462,7
463,3
464,0
465,1
466,1
467,7
468,0
469,4
470,1
471,1
472,4
473,2
474,9
475,1
476,0
477,1
478,3
479,1
480,0
481,4
482,2
483,1
484,1
485,7
486,9
487,4
488,1
489,3
490,7
491,4
492,4
493,3
494,4
495,1
496,7
497,0
498,1
499,1
500,0
501,6
502,0
503,4
504,4
505,1
506,2
507,1
508,3
509,6
510,1
511,7
512,1
513,1
514,7
515,1
516,8
517,1
518,7
519,4
520,3
521,4
522,4
523,0
524,7
525,7
526,1
527,0
528,1
529,1
530,7
531,0
532,4
533,1
534,8
535,1
536,0
537,6
538,3
539,4
540,0
541,0
542,2
543,1
544,2
545,0
546,1
547,0
548,9
549,2
550,1
551,1
552,3
553,0
554,3
555,2
556,0
557,7
558,7
559,1
560,8
561,9
562,0
563,1
564,1
565,1
566,3
567,1
568,1
569,1
570,4
571,1
572,8
573,3
574,1
575,0
576,4
577,1
578,0
579,7
580,0
581,0
582,1
583,7
584,1
585,9
586,1
587,7
588,1
589,0
590,0
591,8
592,9
593,1
594,9
595,3
596,5
597,4
598,6
599,0
600,2
601,1
602,1
603,7
604,1
605,1
606,7
607,3
608,1
609,1
610,1
611,9
612,9
613,3
614,3
615,0
616,4
617,7
618,0
619,0
620,7
621,2
622,5
623,9
624,4
625,9
626,1
627,1
628,3
629,4
630,1
631,1
632,1
633,8
634,1
635,1
636,4
637,7
638,7
639,2
640,3
641,1
642,0
643,4
644,9
645,7
646,7
647,9
648,4
649,1
650,9
651,7
652,7
653,9
654,0
655,1
656,9
657,9
658,1
659,3
660,7
661,1
662,3
663,4
664,0
665,4
666,1
667,1
668,9
669,3
670,4
671,1
672,7
673,9
674,2
675,0
676,7
677,7
678,1
679,1
680,0
681,6
682,4
683,2
684,1
685,1
686,3
687,4
688,4
689,9
690,7
691,2
692,6
693,0
694,1
695,9
696,4
697,3
698,7
699,9
700,1
701,4
702,4
703,4
704,0
705,2
706,3
707,9
708,4
709,1
710,9
711,1
712,8
713,1
714,3
715,9
716,1
717,6
718,3
719,7
720,3
721,9
722,3
723,1
724,0
725,1
726,1
727,6
728,4
729,7
730,1
731,7
732,1
733,3
734,1
735,7
736,9
737,1
738,0
739,1
740,3
741,4
742,9
743,9
744,7
745,3
746,9
747,9
748,7
749,1
750,0
751,4
752,9
753,4
754,9
755,1
756,1
757,7
758,1
759,1
760,3
761,9
762,0
763,9
764,0
765,4
766,0
767,0
768,2
769,1
770,8
771,4
772,0
773,0
774,1
775,3
776,3
777,7
778,0
779,3
780,1
781,1
782,6
783,9
784,1
785,2
786,9
787,3
788,7
789,1
790,2
791,1
792,6
793,1
794,0
795,1
796,8
797,1
798,1
799,4
800,7
801,1
802,1
803,0
804,1
805,1
806,7
807,7
808,4
809,9
810,1
811,9
812,7
813,2
814,1
815,2
816,4
817,0
818,7
819,7
820,1
821,3
822,0
823,4
824,0
825,1
826,7
827,0
828,4
829,1
830,2
831,1
832,1
833,3
834,3
835,3
836,9
837,4
838,1
839,3
840,1
841,1
842,9
843,0
844,1
845,1
846,1
847,7
848,4
849,1
850,8
851,9
852,7
853,7
854,7
855,1
856,1
857,1
858,1
859,9
860,1
861,3
862,4
863,1
864,1
865,2
866,3
867,1
868,9
869,0
870,0
871,4
872,1
873,4
874,0
875,1
876,3
877,1
878,1
879,0
880,1
881,4
882,4
883,1
884,1
885,3
886,1
887,1
888,9
889,4
890,9
891,1
892,7
893,2
894,0
895,4
896,0
897,4
898,6
899,1
900,1
901,3
902,2
903,3
904,9
905,4
906,7
907,1
908,3
909,2
910,7
911,4
912,9
913,4
914,1
915,1
916,2
917,9
918,0
919,1
920,1
921,7
922,1
923,7
924,7
925,4
926,9
927,9
928,2
929,6
930,2
931,0
932,9
933,1
934,4
935,1
936,0
937,9
938,7
939,7
940,8
941,6
942,0
943,4
944,1
945,0
946,7
947,9
948,4
949,7
950,0
951,6
952,7
953,1
954,9
955,3
956,1
957,1
958,1
959,0
960,4
961,9
962,9
963,4
964,0
965,0
966,3
967,1
968,9
969,9
970,2
971,3
972,1
973,4
974,1
975,1
976,1
977,3
978,0
979,7
980,4
981,3
982,1
983,7
984,9
985,7
986,7
987,0
988,3
989,1
990,0
991,1
992,7
993,0
994,6
995,1
996,3
997,6
998,0
999,1
1000,9
1001,0
1002,7
1003,0
1004,7
1005,1
1006,2
1007,4
1008,0
1009,1
1010,4
1011,0
1012,5
1013,1
1014,7
1015,3
1016,7
1017,4
1018,1
1019,9
1020,9
1021,1
1022,9
1023,9
1024,6
1025,2
1026,5
1027,1
1028,9
1029,1
1030,1
1031,1
1032,1
1033,3
1034,9
1035,9
1036,1
1037,9
1038,1
1039,0
1040,0
1041,1
1042,6
1043,1
1044,9
1045,1
1046,1
1047,7
1048,7
1049,0
1050,6
1051,1
1052,1
1053,1
1054,8
1055,9
1056,1
1057,1
1058,3
1059,0
1060,3
1061,0
1062,0
1063,1
1064,0
1065,9
1066,0
1067,9
1068,0
1069,1
1070,9
1071,2
1072,1
1073,9
1074,4
1075,1
1076,2
1077,1
1078,1
1079,0
1080,9
1081,8
1082,0
1083,2
1084,1
1085,7
1086,7
1087,0
1088,1
1089,3
1090,1
1091,3
1092,1
1093,0
1094,1
1095,7
1096,1
1097,9
1098,3
1099,2
1100,3
1101,4
1102,1
1103,9
1104,1
1105,1
1106,1
1107,0
1108,6
1109,9
1110,0
1111,7
1112,2
1113,0
1114,1
1115,0
1116,3
1117,0
1118,1
1119,1
1120,7
1121,1
1122,1
1123,4
1124,1
1125,4
1126,3
1127,3
1128,6
1129,1
1130,1
1131,0
1132,1
1133,8
1134,0
1135,3
1136,6
1137,1
1138,1
1139,1
1140,9
1141,0
1142,0
1143,1
1144,1
1145,1
1146,1
1147,4
1148,3
1149,1
1150,1
1151,1
1152,7
1153,1
1154,9
1155,7
1156,1
1157,7
1158,1
1159,8
1160,9
1161,9
1162,1
1163,4
1164,0
1165,1
1166,7
1167,1
1168,2
1169,3
1170,1
1171,1
1172,3
1173,9
1174,1
1175,9
1176,1
1177,2
1178,7
1179,1
1180,3
1181,1
1182,2
1183,9
1184,7
1185,0
1186,7
1187,0
1188,2
1189,3
1190,9
1191,7
1192,3
1193,3
1194,1
1195,8
1196,9
1197,3
1198,9
1199,3
1200,4
1201,4
1202,1
1203,3
1204,9
1205,1
1206,7
1207,9
1208,2
1209,4
1210,0
1211,1
1212,8
1213,0
1214,1
1215,1
1216,7
1217,1
1218,1
1219,9
1220,4
1221,0
1222,3
1223,0
1224,2
1225,1
1226,9
1227,4
1228,9
1229,9
1230,1
1231,4
1232,3
1233,0
1234,9
1235,4
1236,1
1237,9
1238,1
1239,1
1240,7
1241,9
1242,1
1243,7
1244,9
1245,9
1246,7
1247,1
1248,4
1249,3
1250,1
1251,4
1252,4
1253,0
1254,1
1255,3
1256,1
1257,7
1258,6
1259,1
1260,3
1261,1
1262,9
1263,9
1264,1
1265,1
1266,1
1267,9
1268,0
1269,2
1270,1
1271,1
1272,3
1273,1
1274,9
1275,0
1276,4
1277,0
1278,1
1279,7
1280,1
1281,1
1282,1
1283,9
1284,0
1285,7
1286,1
1287,0
1288,3
1289,1
1290,1
1291,7
1292,8
1293,4
1294,1
1295,5
1296,9
1297,9
1298,4
1299,3
1300,1
1301,1
1302,0
1303,1
1304,1
1305,4
1306,0
1307,7
1308,1
1309,0
1310,9
1311,1
1312,7
1313,3
1314,0
1315,9
1316,0
1317,0
1318,1
1319,7
1320,7
1321,9
1322,1
1323,6
1324,1
1325,8
1326,0
1327,9
1328,6
1329,1
1330,1
1331,3
1332,0
1333,3
1334,1
1335,9
1336,1
1337,4
1338,5
1339,5
1340,2
1341,0
1342,9
1343,1
1344,1
1345,1
1346,0
1347,9
1348,1
1349,1
1350,8
1351,3
1352,0
1353,7
1354,0
1355,3
1356,9
1357,9
1358,2
1359,1
1360,9
1361,7
1362,1
1363,7
1364,2
1365,1
1366,4
1367,1
1368,8
1369,8
1370,1
1371,1
1372,7
1373,6
1374,1
1375,1
1376,3
1377,0
1378,0
1379,9
1380,1
1381,9
1382,4
1383,0
1384,9
1385,7
1386,8
1387,9
1388,9
1389,2
1390,7
1391,1
1392,7
1393,3
1394,9
1395,9
1396,4
1397,9
1398,1
1399,7
1400,4
1401,1
1402,0
1403,9
1404,2
1405,1
1406,8
1407,7
1408,2
1409,1
1410,9
1411,4
1412,1
1413,1
1414,1
1415,1
1416,3
1417,7
1418,1
1419,1
1420,7
1421,4
1422,2
1423,3
1424,1
1425,1
1426,1
1427,3
1428,0
1429,8
1430,9
1431,9
1432,7
1433,1
1434,7
1435,1
1436,8
1437,9
1438,1
1439,9
1440,7
1441,6
1442,1
1443,1
1444,9
1445,4
1446,8
1447,0
1448,1
1449,9
1450,0
1451,1
1452,2
1453,7
1454,0
1455,4
1456,0
1457,7
1458,7
1459,0
1460,9
1461,1
1462,1
1463,3
1464,1
1465,3
1466,1
1467,2
1468,1
1469,1
1470,1
1471,1
1472,0
1473,1
1474,1
1475,4
1476,3
1477,3
1478,9
1479,4
1480,1
1481,8
1482,1
1483,0
1484,9
1485,4
1486,0
1487,7
1488,3
1489,7
1490,2
1491,7
1492,3
1493,2
1494,9
1495,0
1496,0
1497,1
1498,3
1499,0
1500,1
1501,0
1502,1
1503,1
1504,1
1505,9
1506,1
1507,0
1508,1
1509,3
1510,0
1511,9
1512,1
1513,6
1514,1
1515,1
1516,1
1517,1
1518,7
1519,7
1520,4
1521,1
1522,1
1523,4
1524,1
1525,1
1526,3
1527,1
1528,3
1529,1
1530,3
1531,4
1532,1
1533,8
1534,1
1535,0
1536,7
1537,4
1538,1
1539,0
1540,0
1541,7
1542,1
1543,1
1544,0
1545,3
1546,3
1547,9
1548,7
1549,9
1550,4
1551,1
1552,9
1553,1
1554,9
1555,1
1556,7
1557,4
1558,8
1559,7
1560,8
1561,0
1562,7
1563,1
1564,7
1565,1
1566,0
1567,1
1568,1
1569,9
1570,1
1571,3
1572,0
1573,8
1574,7
1575,1
1576,1
1577,1
1578,1
1579,7
1580,0
1581,7
1582,1
1583,1
1584,1
1585,1
1586,0
1587,2
1588,4
1589,0
1590,2
1591,3
1592,1
1593,7
1594,2
1595,0
1596,9
1597,1
1598,1
1599,1
1600,1
1601,9
1602,7
1603,7
1604,2
1605,1
1606,0
1607,3
1608,1
1609,1
1610,1
1611,1
1612,4
1613,1
1614,3
1615,1
1616,1
1617,1
1618,9
1619,1
1620,1
1621,2
1622,4
1623,1
1624,1
1625,1
1626,4
1627,7
1628,2
1629,1
1630,9
1631,1
1632,9
1633,6
1634,6
1635,1
1636,0
1637,7
1638,8
1639,8
1640,1
1641,3
1642,7
1643,7
1644,1
1645,1
1646,4
1647,6
1648,1
1649,0
1650,0
1651,1
1652,7
1653,7
1654,1
1655,8
1656,9
1657,9
1658,0
1659,4
1660,9
1661,1
1662,3
1663,9
1664,1
1665,1
1666,2
1667,6
1668,1
1669,1
1670,1
1671,2
1672,1
1673,4
1674,0
1675,9
1676,8
1677,1
1678,6
1679,1
1680,3
1681,3
1682,3
1683,1
1684,8
1685,3
1686,7
1687,1
1688,3
1689,3
1690,7
1691,1
1692,3
1693,6
1694,6
1695,1
1696,7
1697,4
1698,1
1699,7
1700,0
1701,0
1702,9
1703,0
1704,9
1705,1
1706,3
1707,0
1708,1
1709,3
1710,9
1711,7
1712,1
1713,9
1714,9
1715,9
1716,9
1717,9
1718,0
1719,8
1720,1
1721,3
1722,3
1723,1
1724,9
1725,9
1726,7
1727,1
1728,1
1729,5
1730,4
1731,0
1732,4
1733,1
1734,9
1735,4
1736,0
1737,3
1738,1
1739,1
1740,0
1741,9
1742,1
1743,3
1744,9
1745,1
1746,9
1747,1
1748,0
1749,0
1750,3
1751,7
1752,1
1753,4
1754,9
1755,3
1756,7
1757,0
1758,8
1759,1
1760,6
1761,3
1762,4
1763,7
1764,9
1765,1
1766,1
1767,9
1768,9
1769,1
1770,1
1771,9
1772,4
1773,6
1774,1
1775,2
1776,2
1777,1
1778,1
1779,7
1780,4
1781,1
1782,8
1783,7
1784,0
1785,6
1786,1
1787,2
1788,3
1789,6
1790,1
1791,7
1792,1
1793,7
1794,1
1795,7
1796,9
1797,0
1798,1
1799,0
1800,9
1801,0
1802,0
1803,0
1804,0
1805,1
1806,9
1807,4
1808,3
1809,6
1810,7
1811,8
1812,1
1813,0
1814,3
1815,1
1816,9
1817,3
1818,6
1819,9
1820,1
1821,7
1822,1
1823,1
1824,3
1825,9
1826,9
1827,2
1828,0
1829,3
1830,8
1831,9
1832,6
1833,8
1834,3
1835,1
1836,0
1837,0
1838,4
1839,0
1840,1
1841,0
1842,1
1843,4
1844,3
1845,0
1846,1
1847,7
1848,1
1849,4
1850,2
1851,3
1852,2
1853,1
1854,4
1855,9
1856,4
1857,3
1858,0
1859,3
1860,7
1861,3
1862,1
1863,1
1864,9
1865,1
1866,3
1867,1
1868,1
1869,8
1870,1
1871,3
1872,0
1873,2
1874,4
1875,7
1876,0
1877,4
1878,1
1879,2
1880,7
1881,9
1882,7
1883,9
1884,1
1885,9
1886,9
1887,8
1888,1
1889,1
1890,6
1891,9
1892,1
1893,6
1894,0
1895,9
1896,1
1897,1
1898,1
1899,9
1900,4
1901,0
1902,0
1903,0
1904,1
1905,7
1906,4
1907,2
1908,0
1909,1
1910,3
1911,1
1912,3
1913,1
1914,9
1915,1
1916,7
1917,0
1918,0
1919,1
1920,9
1921,0
1922,6
1923,1
1924,0
1925,4
1926,3
1927,1
1928,9
1929,4
1930,4
1931,1
1932,8
1933,6
1934,3
1935,1
1936,1
1937,8
1938,9
1939,4
1940,3
1941,4
1942,7
1943,0
1944,9
1945,1
1946,3
1947,0
1948,1
1949,1
1950,0
1951,7
1952,1
1953,8
1954,1
1955,7
1956,9
1957,8
1958,1
1959,1
1960,1
1961,3
1962,3
1963,4
1964,1
1965,1
1966,1
1967,1
1968,7
1969,1
1970,0
1971,4
1972,4
1973,7
1974,1
1975,1
1976,4
1977,0
1978,3
1979,3
1980,0
1981,4
1982,9
1983,1
1984,4
1985,8
1986,1
1987,0
1988,1
1989,7
1990,9
1991,7
1992,1
1993,7
1994,2
1995,1
1996,2
1997,0
1998,1
1999,1
2000,7
2001,1
2002,1
2003,1
2004,6
2005,1
2006,1
2007,7
2008,4
2009,9
2010,1
2011,1
2012,9
2013,1
2014,6
2015,4
2016,7
2017,0
2018,8
2019,9
2020,1
2021,4
2022,9
2023,4
2024,6
2025,2
2026,9
2027,1
2028,1
2029,1
2030,7
2031,1
2032,0
2033,2
2034,3
2035,1
2036,1
2037,6
2038,9
2039,6
2040,7
2041,7
2042,1
2043,1
2044,4
2045,2
2046,2
2047,9
2048,8
2049,2
2050,4
2051,0
2052,9
2053,7
2054,1
2055,8
2056,8
2057,7
2058,3
2059,3
2060,8
2061,9
2062,0
2063,7
2064,0
2065,7
2066,7
2067,1
2068,9
2069,1
2070,7
2071,4
2072,4
2073,1
2074,1
2075,4
2076,1
2077,9
2078,0
2079,0
2080,0
2081,2
2082,1
2083,6
2084,2
2085,2
2086,8
2087,0
2088,9
2089,1
2090,0
2091,4
2092,8
2093,3
2094,1
2095,1
2096,1
2097,1
2098,3
2099,4
2100,2
2101,7
2102,7
2103,7
2104,0
2105,4
2106,1
2107,1
2108,7
2109,3
2110,0
2111,6
2112,7
2113,1
2114,1
2115,6
2116,4
2117,0
2118,6
2119,4
2120,1
2121,1
2122,2
2123,0
2124,7
2125,1
2126,1
2127,1
2128,1
2129,1
2130,2
2131,4
2132,4
2133,4
2134,1
2135,1
2136,6
2137,9
2138,1
2139,1
2140,1
2141,6
2142,1
2143,8
2144,0
2145,1
2146,8
2147,0
2148,1
2149,1
2150,4
2151,7
2152,0
2153,3
2154,1
2155,9
2156,0
2157,7
2158,3
2159,0
2160,8
2161,9
2162,1
2163,1
2164,1
2165,3
2166,9
2167,1
2168,1
2169,6
2170,1
2171,1
2172,3
2173,7
2174,0
2175,4
2176,9
2177,0
2178,9
2179,9
2180,1
2181,4
2182,6
2183,0
2184,1
2185,1
2186,1
2187,9
2188,1
2189,4
2190,9
2191,9
2192,0
2193,4
2194,7
2195,1
2196,2
2197,0
2198,7
2199,1
2200,8
2201,1
2202,7
2203,0
2204,2
2205,4
2206,0
2207,1
2208,4
2209,1
2210,9
2211,0
2212,4
2213,0
2214,1
2215,1
2216,1
2217,9
2218,3
2219,9
2220,9
2221,1
2222,9
2223,1
2224,1
2225,0
2226,1
2227,1
2228,2
2229,1
2230,1
2231,9
2232,2
2233,1
2234,1
2235,1
2236,7
2237,7
2238,4
2239,8
2240,0
2241,3
2242,1
2243,1
2244,8
2245,9
2246,4
2247,0
2248,1
2249,1
2250,3
2251,9
2252,4
2253,3
2254,6
2255,7
2256,1
2257,4
2258,1
2259,0
2260,6
2261,9
2262,3
2263,4
2264,0
2265,1
2266,2
2267,1
2268,4
2269,7
2270,0
2271,1
2272,1
2273,3
2274,9
2275,9
2276,1
2277,6
2278,9
2279,9
2280,7
2281,7
2282,0
2283,3
2284,8
2285,1
2286,0
2287,3
2288,2
2289,9
2290,1
2291,3
2292,9
2293,0
2294,1
2295,9
2296,3
2297,4
2298,6
2299,9
2300,9
2301,4
2302,3
2303,0
2304,3
2305,4
2306,5
2307,3
2308,3
2309,1
2310,0
2311,9
2312,0
2313,9
2314,7
2315,1
2316,1
2317,1
2318,1
2319,1
2320,6
2321,1
2322,4
2323,1
2324,9
2325,7
2326,3
2327,7
2328,1
2329,3
2330,3
2331,2
2332,1
2333,1
2334,9
2335,8
2336,7
2337,3
2338,0
2339,9
2340,9
2341,7
2342,0
2343,9
2344,9
2345,1
2346,7
2347,3
2348,6
2349,1
2350,0
2351,7
2352,1
2353,9
2354,7
2355,4
2356,1
2357,9
2358,1
2359,8
2360,1
2361,0
2362,9
2363,1
2364,7
2365,1
2366,2
2367,0
2368,9
2369,0
2370,9
2371,4
2372,4
2373,4
2374,1
2375,1
2376,1
2377,1
2378,9
2379,6
2380,7
2381,6
2382,3
2383,1
2384,1
2385,3
2386,1
2387,1
2388,7
2389,8
2390,9
2391,1
2392,0
2393,0
2394,7
2395,7
2396,1
2397,6
2398,0
2399,9
2400,1
2401,4
2402,2
2403,6
2404,1
2405,9
2406,0
2407,1
2408,4
2409,1
2410,9
2411,7
2412,0
2413,1
2414,4
2415,9
2416,7
2417,1
2418,4
2419,2
2420,2
2421,3
2422,9
2423,0
2424,0
2425,3
2426,9
2427,9
2428,1
2429,4
2430,1
2431,3
2432,0
2433,0
2434,3
2435,1
2436,2
2437,3
2438,9
2439,0
2440,1
2441,1
2442,1
2443,4
2444,1
2445,1
2446,7
2447,3
2448,4
2449,4
2450,1
2451,0
2452,2
2453,3
2454,1
2455,9
2456,0
2457,9
2458,1
2459,7
2460,1
2461,7
2462,0
2463,8
2464,3
2465,1
2466,1
2467,0
2468,3
2469,3
2470,4
2471,9
2472,3
2473,1
2474,9
2475,7
2476,9
2477,3
2478,0
2479,0
2480,4
2481,1
2482,3
2483,7
2484,7
2485,1
2486,7
2487,9
2488,7
2489,9
2490,6
2491,1
2492,1
2493,6
2494,6
2495,7
2496,0
2497,9
2498,1
2499,1
2500,9
2501,3
2502,7
2503,6
2504,9
2505,1
2506,0
2507,0
2508,9
2509,1
2510,7
2511,2
2512,1
2513,1
2514,0
2515,0
2516,9
2517,1
2518,1
2519,1
2520,1
2521,0
2522,2
2523,0
2524,0
2525,3
2526,0
2527,3
2528,1
2529,0
2530,2
2531,1
2532,4
2533,1
2534,9
2535,9
2536,2
2537,4
2538,9
2539,0
2540,1
2541,1
2542,3
2543,0
2544,1
2545,1
2546,9
2547,3
2548,1
2549,1
2550,9
2551,0
2552,2
2553,1
2554,9
2555,9
2556,2
2557,7
2558,1
2559,1
2560,9
2561,1
2562,1
2563,7
2564,1
2565,3
2566,0
2567,0
2568,4
2569,7
2570,9
2571,4
2572,9
2573,1
2574,1
2575,1
2576,0
2577,3
2578,1
2579,0
2580,1
2581,1
2582,3
2583,1
2584,3
2585,7
2586,7
2587,1
2588,1
2589,1
2590,2
2591,7
2592,8
2593,9
2594,1
2595,4
2596,2
2597,8
2598,2
2599,4
2600,0
2601,1
2602,9
2603,1
2604,3
2605,7
2606,4
2607,0
2608,1
2609,5
2610,9
2611,9
2612,1
2613,4
2614,1
2615,1
2616,9
2617,5
2618,1
2619,3
2620,1
2621,3
2622,9
2623,1
2624,6
2625,4
2626,1
2627,7
2628,7
2629,6
2630,4
2631,6
2632,9
2633,3
2634,9
2635,4
2636,9
2637,4
2638,8
2639,2
2640,3
2641,1
2642,6
2643,1
2644,2
2645,7
2646,1
2647,9
2648,4
2649,7
2650,4
2651,1
2652,0
2653,1
2654,7
2655,0
2656,7
2657,1
2658,9
2659,0
2660,9
2661,1
2662,9
2663,3
2664,3
2665,1
2666,7
2667,9
2668,9
2669,7
2670,3
2671,2
2672,1
2673,6
2674,1
2675,4
2676,9
2677,4
2678,3
2679,1
2680,6
2681,1
2682,1
2683,1
2684,4
2685,7
2686,1
2687,1
2688,4
2689,1
2690,1
2691,0
2692,9
2693,1
2694,0
2695,9
2696,0
2697,1
2698,4
2699,4
2700,7
2701,7
2702,8
2703,4
2704,9
2705,3
2706,1
2707,9
2708,9
2709,1
2710,7
2711,1
2712,1
2713,3
2714,3
2715,1
2716,6
2717,1
2718,1
2719,6
2720,7
2721,1
2722,7
2723,4
2724,9
2725,4
2726,1
2727,9
2728,6
2729,1
2730,1
2731,6
2732,4
2733,4
2734,4
2735,1
2736,4
2737,7
2738,9
2739,1
2740,1
2741,7
2742,7
2743,2
2744,1
2745,4
2746,1
2747,0
2748,4
2749,0
2750,1
2751,4
2752,3
2753,1
2754,9
2755,1
2756,2
2757,0
2758,0
2759,1
2760,2
2761,7
2762,9
2763,1
2764,1
2765,1
2766,1
2767,1
2768,2
2769,3
2770,1
2771,0
2772,1
2773,9
2774,9
2775,0
2776,7
2777,1
2778,0
2779,1
2780,1
2781,1
2782,1
2783,1
2784,2
2785,2
2786,4
2787,1
2788,1
2789,7
2790,9
2791,9
2792,1
2793,7
2794,9
2795,1
2796,4
2797,6
2798,9
2799,9
2800,1
2801,9
2802,1
2803,1
2804,0
2805,8
2806,1
2807,0
2808,3
2809,9
2810,4
2811,1
2812,1
2813,4
2814,9
2815,9
2816,1
2817,1
2818,3
2819,1
2820,1
2821,9
2822,1
2823,0
2824,1
2825,1
2826,9
2827,4
2828,1
2829,1
2830,1
2831,7
2832,1
2833,9
2834,1
2835,6
2836,6
2837,1
2838,1
2839,1
2840,3
2841,8
2842,2
2843,1
2844,1
2845,1
2846,1
2847,0
2848,1
2849,9
2850,4
2851,7
2852,1
2853,7
2854,1
2855,0
2856,6
2857,7
2858,0
2859,1
2860,3
2861,3
2862,9
2863,9
2864,1
2865,1
2866,2
2867,0
2868,3
2869,1
2870,0
2871,1
2872,6
2873,4
2874,2
2875,9
2876,0
2877,9
2878,0
2879,1
2880,1
2881,4
2882,7
2883,1
2884,1
2885,7
2886,0
2887,1
2888,1
2889,8
2890,3
2891,1
2892,4
2893,0
2894,0
2895,1
2896,9
2897,4
2898,3
2899,1
2900,1
2901,1
2902,9
2903,1
2904,1
2905,0
2906,0
2907,0
2908,7
2909,7
2910,3
2911,1
2912,6
2913,3
2914,6
2915,7
2916,1
2917,1
2918,4
2919,1
2920,2
2921,1
2922,2
2923,9
2924,4
2925,7
2926,0
2927,9
2928,9
2929,7
2930,9
2931,1
2932,7
2933,9
2934,3
2935,7
2936,8
2937,1
2938,1
2939,7
2940,1
2941,1
2942,4
2943,7
2944,7
2945,7
2946,9
2947,7
2948,9
2949,7
2950,9
2951,9
2952,0
2953,7
2954,9
2955,7
2956,0
2957,7
2958,1
2959,1
2960,0
2961,0
2962,2
2963,7
2964,3
2965,1
2966,6
2967,9
2968,1
2969,9
2970,1
2971,0
2972,1
2973,7
2974,7
2975,4
2976,3
2977,1
2978,1
2979,1
2980,9
2981,0
2982,1
2983,1
2984,9
2985,0
2986,9
2987,9
2988,3
2989,7
2990,9
2991,3
2992,1
2993,9
2994,7
2995,1
2996,1
